Município,codigo_ibge,Data,Total_de_Casos,Novos_Casos,Casos_por_mm7d,Total_de_Óbitos,Novos_Óbitos,Óbitos_por_mm7d,Letalidade,População,Área_(Km2),Latitude,Longitude,Mesorregião,Microrregião
Embu-Guaçu,3515103,2020-04-29,23,3,2.29,3,0,0.43,0.13,68053,156,-23.8297,-46.8136,Metropolitana de São Paulo,Itapecerica da Serra
Santa Isabel,3546801,2020-04-29,10,0,1.0,5,0,0.57,0.5,55086,363,-23.3172,-46.2237,Metropolitana de São Paulo,Guarulhos
Itapeva,3522406,2020-04-29,10,6,1.29,0,0,0.0,0.0,91693,1826,-23.9788,-48.8764,Itapetininga ,Itapeva
Cabreúva,3508405,2020-04-29,2,0,0.14,0,0,0.0,0.0,49430,260,-23.3053,-47.1362,Macro Metropolitana Paulista,Sorocaba
Cosmorama,3512902,2020-04-29,1,0,0.14,0,0,0.0,0.0,6997,442,-20.4755,-49.7827,São José do Rio Preto,Votuporanga
Barretos,3505500,2020-04-29,26,2,1.57,3,1,0.14,0.12,118048,1566,-20.5531,-48.5698,Ribeirão Preto,Barretos
Terra Roxa,3554409,2020-04-29,1,0,0.0,0,0,0.0,0.0,9121,222,-20.787,-48.3314,Ribeirão Preto,Jaboticabal 
Rio Grande da Serra,3544103,2020-04-29,22,3,1.86,0,0,0.0,0.0,49816,36,-23.7437,-46.3971,Metropolitana de São Paulo,São Paulo
Paraibuna,3535606,2020-04-29,1,1,0.14,0,0,0.0,0.0,18230,810,-23.3872,-45.6639,Vale do Paraíba Paulista,Paraibuna/Paraitinga
Eldorado,3514809,2020-04-29,2,0,0.14,1,0,0.0,0.5,15236,1654,-24.5281,-48.1141,Litoral Sul Paulista,Registro
Araçatuba,3502804,2020-04-29,63,3,3.43,2,0,0.14,0.03,190469,1167,-21.2076,-50.4401,Araçatuba,Araçatuba
Ibiúna,3519709,2020-04-29,7,1,0.57,0,0,0.0,0.0,76430,1058,-23.6596,-47.223,Macro Metropolitana Paulista,Piedade
Itaquaquecetuba,3523107,2020-04-29,111,10,8.29,13,2,1.86,0.12,370589,83,-23.4835,-46.3457,Metropolitana de São Paulo,Mogi das Cruzes
São Lourenço da Serra,3549953,2020-04-29,6,3,0.71,1,0,0.14,0.17,15579,186,-23.8491,-46.9432,Metropolitana de São Paulo,Itapecerica da Serra
Assis,3504008,2020-04-29,10,2,0.57,2,0,0.14,0.2,101381,461,-22.66,-50.4183,Assis,Assis
Juquitiba,3526209,2020-04-29,3,0,0.29,1,0,0.0,0.33,30401,522,-23.9244,-47.0653,Metropolitana de São Paulo,Itapecerica da Serra
Franco da Rocha,3516408,2020-04-29,121,4,7.71,12,1,1.14,0.1,152201,133,-23.3229,-46.729,Metropolitana de São Paulo,Franco da Rocha
Marília,3529005,2020-04-29,12,3,0.57,1,0,0.0,0.08,231554,1171,-22.2171,-49.9501,Marília,Marília
Mogi Guaçu,3530706,2020-04-29,23,0,2.0,1,0,0.0,0.04,148325,813,-22.3675,-46.9428,Campinas,Mogi Mirim
Araçoiaba da Serra,3502903,2020-04-29,2,0,0.14,0,0,0.0,0.0,32390,255,-23.5029,-47.6166,Macro Metropolitana Paulista,Sorocaba
Mairinque,3528403,2020-04-29,6,0,0.71,0,0,0.0,0.0,46323,210,-23.5398,-47.185,Macro Metropolitana Paulista,Sorocaba
Tanabi,3553401,2020-04-29,1,0,0.0,0,0,0.0,0.0,25105,747,-20.6228,-49.6563,São José do Rio Preto,São José do Rio Preto
Santo André,3547809,2020-04-29,468,48,27.57,29,6,2.14,0.06,693867,176,-23.6737,-46.5432,Metropolitana de São Paulo,São Paulo
Monte Mor,3531803,2020-04-29,5,0,0.57,2,1,0.29,0.4,59614,241,-22.945,-47.3122,Campinas,Campinas
Salto,3545209,2020-04-29,8,1,0.43,0,0,0.0,0.0,115372,133,-23.1996,-47.2931,Macro Metropolitana Paulista,Sorocaba
Mogi Mirim,3530805,2020-04-29,4,0,0.43,0,0,0.0,0.0,90439,498,-22.4332,-46.9532,Campinas,Mogi Mirim
Pirajuí,3538907,2020-04-29,1,0,0.0,0,0,0.0,0.0,23259,824,-21.999,-49.4608,Bauru,Bauru
Areiópolis,3503604,2020-04-29,3,0,0.43,0,0,0.0,0.0,10857,86,-22.6672,-48.6681,Bauru,Bauru
Taquaritinga,3553708,2020-04-29,1,0,0.14,0,0,0.0,0.0,54499,594,-21.4049,-48.5103,Ribeirão Preto,Jaboticabal 
Capão Bonito,3510203,2020-04-29,5,2,0.57,1,0,0.14,0.2,46418,1640,-24.0113,-48.3482,Itapetininga ,Capão Bonito
José Bonifácio,3525706,2020-04-29,3,1,0.14,0,0,0.0,0.0,35981,86,-21.0551,-49.6892,São José do Rio Preto,São José do Rio Preto
Boituva,3507001,2020-04-29,9,1,0.43,0,0,0.0,0.0,57292,249,-23.2855,-47.6786,Itapetininga ,Tatuí
Ilha Solteira,3520442,2020-04-29,2,0,0.14,0,0,0.0,0.0,25748,653,-20.4326,-51.3426,Araçatuba,Andradina
Caraguatatuba,3510500,2020-04-29,26,1,1.71,4,0,0.29,0.15,116106,485,-23.6125,-45.4125,Vale do Paraíba Paulista,Caraguatatuba
Pirapora do Bom Jesus,3539103,2020-04-29,9,3,1.29,0,0,0.0,0.0,18851,108,-23.3965,-46.9991,Metropolitana de São Paulo,Osasco
Registro,3542602,2020-04-29,11,2,1.0,3,0,0.29,0.27,54216,72,-24.4979,-47.8449,Litoral Sul Paulista,Registro
Itariri,3523305,2020-04-29,1,0,0.14,0,0,0.0,0.0,17274,274,-24.2834,-47.1736,Litoral Sul Paulista,Itanhaém
Juquiá,3526100,2020-04-29,1,0,0.14,0,0,0.0,0.0,18828,81,-24.3101,-47.6426,Litoral Sul Paulista,Registro
Bauru,3506003,2020-04-29,92,7,4.86,6,0,0.43,0.07,364225,668,-22.3246,-49.0871,Bauru,Bauru
Itararé,3523206,2020-04-29,2,1,0.14,0,0,0.0,0.0,49018,1004,-24.1085,-49.3352,Itapetininga ,Itapeva
Vargem Grande Paulista,3556453,2020-04-29,11,0,0.14,3,0,0.0,0.27,52762,42,-23.5993,-47.022,Metropolitana de São Paulo,Itapecerica da Serra
Holambra,3519055,2020-04-29,2,0,0.29,0,0,0.0,0.0,14493,66,-22.6405,-47.0487,Campinas,Campinas
Pradópolis,3540903,2020-04-29,1,0,0.14,0,0,0.0,0.0,20907,167,-21.3626,-48.0679,Ribeirão Preto,Ribeirão Preto
Alambari,3500758,2020-04-29,1,0,0.0,0,0,0.0,0.0,5779,16,-23.5503,-47.898,Itapetininga ,Itapetininga
Hortolândia,3519071,2020-04-29,24,1,2.0,2,0,0.29,0.08,230268,62,-22.8529,-47.2143,Campinas,Campinas
Santos,3548500,2020-04-29,534,39,30.14,46,5,3.86,0.09,428703,281,-23.9535,-46.335,Metropolitana de São Paulo,Santos
Fernandópolis,3515509,2020-04-29,9,0,0.71,0,0,0.0,0.0,66112,55,-20.2806,-50.2471,São José do Rio Preto,Fernandópolis
Santa Branca,3546009,2020-04-29,2,0,0.0,1,0,0.0,0.5,14179,272,-23.3933,-45.8875,Vale do Paraíba Paulista,São José dos Campos
Sertãozinho,3551702,2020-04-29,11,0,0.29,2,0,0.14,0.18,122355,403,-21.1316,-47.9875,Ribeirão Preto,Ribeirão Preto
Cajamar,3509205,2020-04-29,30,5,2.71,3,0,0.29,0.1,77627,131,-23.355,-46.8781,Metropolitana de São Paulo,Osasco
Pinhalzinho,3538204,2020-04-29,1,0,0.14,0,0,0.0,0.0,14755,155,-22.7811,-46.5897,Campinas,Amparo
Iguape,3520301,2020-04-29,6,1,0.43,0,0,0.0,0.0,29465,198,-24.699,-47.5537,Litoral Sul Paulista,Registro
Jundiaí,3525904,2020-04-29,93,3,3.71,15,2,1.0,0.16,407016,431,-23.1852,-46.8974,Macro Metropolitana Paulista,Jundiaí
Poá,3539806,2020-04-29,51,6,3.0,6,0,0.43,0.12,115538,17,-23.5333,-46.3473,Metropolitana de São Paulo,Mogi das Cruzes
Piquerobi,3538303,2020-04-29,2,0,0.29,0,0,0.0,0.0,3535,483,-21.8747,-51.7282,Presidente Prudente,Presidente Prudente
Guarulhos,3518800,2020-04-29,666,104,47.86,64,12,5.14,0.1,1351275,319,-23.4538,-46.5333,Metropolitana de São Paulo,Guarulhos
Mogi das Cruzes,3530607,2020-04-29,218,19,13.0,20,0,1.71,0.09,432905,713,-23.5208,-46.1854,Metropolitana de São Paulo,Mogi das Cruzes
Garça,3516705,2020-04-29,3,0,0.29,0,0,0.0,0.0,42483,556,-22.2125,-49.6546,Marília,Marília
Pontal,3540200,2020-04-29,4,0,0.0,1,0,0.14,0.25,49283,356,-21.0216,-48.0423,Ribeirão Preto,Ribeirão Preto
Ilha Comprida,3520426,2020-04-29,14,1,0.57,1,0,0.0,0.07,10296,197,-24.7307,-47.5383,Litoral Sul Paulista,Registro
Morro Agudo,3531902,2020-04-29,1,0,0.0,0,0,0.0,0.0,32332,1388,-20.7288,-48.0581,Ribeirão Preto,São Joaquim da Barra
Carapicuíba,3510609,2020-04-29,205,18,14.43,9,1,0.86,0.04,394598,35,-23.5235,-46.8407,Metropolitana de São Paulo,Osasco
Cajuru,3509403,2020-04-29,2,0,0.0,0,0,0.0,0.0,25663,660,-21.2749,-47.303,Ribeirão Preto,Batatais
Junqueirópolis,3526001,2020-04-29,2,0,0.14,0,0,0.0,0.0,20065,583,-21.5103,-51.4342,Presidente Prudente,Dracena
Rinópolis,3543808,2020-04-29,1,0,0.0,0,0,0.0,0.0,9720,358,-21.7284,-50.7239,Presidente Prudente,Adamantina
Piracicaba,3538709,2020-04-29,67,4,6.0,8,0,0.86,0.12,389873,1378,-22.7338,-47.6476,Piracicaba,Piracicaba
Porto Ferreira,3540705,2020-04-29,3,0,0.14,1,0,0.0,0.33,54102,245,-21.8498,-47.487,Campinas,Pirassununga
Monte Alto,3531308,2020-04-29,13,0,0.29,1,0,0.0,0.08,48405,347,-21.2655,-48.4971,Ribeirão Preto,Jaboticabal 
Quintana,3542008,2020-04-29,2,0,0.14,0,0,0.0,0.0,6500,319,-22.0692,-50.307,Marília,Tupã
Santa Fé do Sul,3546603,2020-04-29,3,0,0.43,0,0,0.0,0.0,30804,207,-20.2083,-50.932,São José do Rio Preto,Jales
Castilho,3511003,2020-04-29,2,0,0.14,0,0,0.0,0.0,20728,1065,-20.8689,-51.4884,Araçatuba,Andradina
Bom Jesus dos Perdões,3507100,2020-04-29,1,0,0.14,0,0,0.0,0.0,24291,108,-23.1356,-46.4675,Macro Metropolitana Paulista,Bragança Paulista
Vista Alegre do Alto,3556909,2020-04-29,1,0,0.0,0,0,0.0,0.0,8014,95,-21.1692,-48.6284,Ribeirão Preto,Jaboticabal 
Indaiatuba,3520509,2020-04-29,24,2,2.14,4,0,0.57,0.17,242868,312,-23.0816,-47.2101,Campinas,Campinas
Aguaí,3500303,2020-04-29,13,0,1.86,0,0,0.0,0.0,35608,475,-22.0572,-46.9735,Campinas,Pirassununga
Mauá,3529401,2020-04-29,201,22,13.14,18,3,2.0,0.09,460132,62,-23.6677,-46.4613,Metropolitana de São Paulo,São Paulo
Miracatu,3529906,2020-04-29,4,0,0.57,2,0,0.29,0.5,19934,1001,-24.2766,-47.4625,Litoral Sul Paulista,Registro
Santa Cruz do Rio Pardo,3546405,2020-04-29,11,1,0.71,0,0,0.0,0.0,46110,1115,-22.8988,-49.6354,Assis,Ourinhos
Ribeirão Branco,3543006,2020-04-29,1,0,0.14,0,0,0.0,0.0,17685,70,-24.2206,-48.7635,Itapetininga ,Capão Bonito
Mairiporã,3528502,2020-04-29,29,8,2.14,4,0,0.0,0.14,98622,32,-23.3171,-46.5897,Metropolitana de São Paulo,Franco da Rocha
Tarabai,3553906,2020-04-29,2,0,0.0,0,0,0.0,0.0,7269,201,-22.3016,-51.5621,Presidente Prudente,Presidente Prudente
Piracaia,3538600,2020-04-29,2,0,0.14,1,0,0.14,0.5,26287,386,-23.0525,-46.3594,Macro Metropolitana Paulista,Bragança Paulista
Capela do Alto,3510302,2020-04-29,1,0,0.0,0,0,0.0,0.0,20542,170,-23.4685,-47.7388,Macro Metropolitana Paulista,Sorocaba
Ilhabela,3520400,2020-04-29,4,0,0.14,0,0,0.0,0.0,33470,346,-23.7785,-45.3552,Vale do Paraíba Paulista,Caraguatatuba
Guzolândia,3518909,2020-04-29,1,0,0.0,0,0,0.0,0.0,5107,252,-20.6467,-50.6645,São José do Rio Preto,Auriflama
São José do Rio Preto,3549805,2020-04-29,85,2,2.0,8,0,0.0,0.09,447924,432,-20.8113,-49.3758,São José do Rio Preto,São José do Rio Preto
São Roque,3550605,2020-04-29,23,3,2.14,1,0,0.14,0.04,87435,307,-23.5226,-47.1357,Macro Metropolitana Paulista,Sorocaba
Guaíra,3517406,2020-04-29,2,1,0.29,0,0,0.0,0.0,39061,1258,-20.3196,-48.312,Ribeirão Preto,São Joaquim da Barra
Tupi Paulista,3555109,2020-04-29,1,0,0.14,0,0,0.0,0.0,14878,245,-21.3825,-51.575,Presidente Prudente,Dracena
Santa Cruz da Conceição,3546207,2020-04-29,1,0,0.14,0,0,0.0,0.0,4349,150,-22.1405,-47.4512,Piracicaba,Limeira
Mineiros do Tietê,3529807,2020-04-29,4,0,0.14,1,0,0.0,0.25,12597,213,-22.412,-48.451,Bauru,Jaú
Sarapuí,3551108,2020-04-29,1,1,0.14,0,0,0.0,0.0,10110,353,-23.6397,-47.8249,Macro Metropolitana Paulista,Sorocaba
Pitangueiras,3539509,2020-04-29,1,0,0.14,1,0,0.14,1.0,38584,431,-21.0132,-48.221,Ribeirão Preto,Jaboticabal 
Ubatuba,3555406,2020-04-29,12,0,1.29,0,0,0.0,0.0,88916,708,-23.4332,-45.0834,Vale do Paraíba Paulista,Caraguatatuba
Taboão da Serra,3552809,2020-04-29,189,19,8.14,16,2,1.14,0.08,283871,20,-23.6019,-46.7526,Metropolitana de São Paulo,Itapecerica da Serra
Igarapava,3520103,2020-04-29,1,0,0.0,0,0,0.0,0.0,29456,468,-20.0407,-47.7466,Ribeirão Preto,Ituverava
São Paulo,3550308,2020-04-29,16638,1241,849.57,1439,118,94.43,0.09,11869660,1521,-23.5329,-46.6395,Metropolitana de São Paulo,São Paulo
São Sebastião,3550704,2020-04-29,32,1,2.57,2,0,0.0,0.06,87135,40,-23.7951,-45.4143,Vale do Paraíba Paulista,Caraguatatuba
Arujá,3503901,2020-04-29,48,1,3.29,2,1,0.14,0.04,89744,96,-23.3965,-46.32,Metropolitana de São Paulo,Guarulhos
Porto Feliz,3540606,2020-04-29,7,0,0.71,0,0,0.0,0.0,51697,557,-23.2093,-47.5251,Macro Metropolitana Paulista,Sorocaba
São Bernardo do Campo,3548708,2020-04-29,616,50,39.57,40,4,2.86,0.06,812086,410,-23.6914,-46.5646,Metropolitana de São Paulo,São Paulo
Itatinga,3523503,2020-04-29,1,0,0.0,0,0,0.0,0.0,20550,980,-23.1047,-48.6157,Bauru,Avaré
Mirandópolis,3530102,2020-04-29,6,0,0.71,2,0,0.29,0.33,28646,918,-21.1313,-51.1035,Araçatuba,Andradina
Salto de Pirapora,3545308,2020-04-29,7,0,0.14,0,0,0.0,0.0,44223,281,-23.6474,-47.5743,Macro Metropolitana Paulista,Sorocaba
Cajati,3509254,2020-04-29,4,0,0.57,0,0,0.0,0.0,28992,454,-24.7324,-48.1223,Litoral Sul Paulista,Registro
Piraju,3538808,2020-04-29,10,0,1.14,0,0,0.0,0.0,28574,505,-23.1981,-49.3803,Assis,Ourinhos
Santo Antônio do Aracanguá,3548054,2020-04-29,2,1,0.29,0,0,0.0,0.0,8252,1308,-20.9331,-50.498,Araçatuba,Araçatuba
Artur Nogueira,3503802,2020-04-29,1,0,0.0,0,0,0.0,0.0,52609,178,-22.5727,-47.1727,Campinas,Mogi Mirim
Monte Azul Paulista,3531506,2020-04-29,1,0,0.14,0,0,0.0,0.0,18191,263,-20.9065,-48.6387,Ribeirão Preto,Jaboticabal 
Taiaçu,3553104,2020-04-29,2,0,0.29,0,0,0.0,0.0,6037,107,-21.1431,-48.5112,Ribeirão Preto,Jaboticabal 
Mongaguá,3531100,2020-04-29,10,2,0.71,1,0,0.0,0.1,54610,143,-24.0809,-46.6265,Litoral Sul Paulista,Itanhaém
Tatuí,3554003,2020-04-29,14,1,1.0,1,0,0.14,0.07,120123,524,-23.3487,-47.8461,Itapetininga ,Tatuí
Ferraz de Vasconcelos,3515707,2020-04-29,95,9,5.14,6,1,0.43,0.06,193037,30,-23.5411,-46.371,Metropolitana de São Paulo,Mogi das Cruzes
Catanduva,3511102,2020-04-29,11,0,0.29,3,0,0.0,0.27,117206,29,-21.1314,-48.977,São José do Rio Preto,Catanduva
Morungaba,3532009,2020-04-29,7,0,0.43,0,0,0.0,0.0,13247,147,-22.8811,-46.7896,Macro Metropolitana Paulista,Bragança Paulista
Jaci,3524501,2020-04-29,11,0,0.71,0,0,0.0,0.0,6969,145,-20.8805,-49.5797,São José do Rio Preto,São José do Rio Preto
Cedral,3511300,2020-04-29,1,0,0.0,0,0,0.0,0.0,8836,198,-20.9009,-49.2664,São José do Rio Preto,São José do Rio Preto
Macatuba,3528007,2020-04-29,1,0,0.0,0,0,0.0,0.0,16932,225,-22.5002,-48.7102,Bauru,Jaú
Fartura,3515400,2020-04-29,6,5,0.71,0,0,0.0,0.0,15644,429,-23.3916,-49.5124,Assis,Ourinhos
Martinópolis,3529203,2020-04-29,2,1,0.29,0,0,0.0,0.0,25668,1254,-22.1462,-51.1709,Presidente Prudente,Presidente Prudente
Mococa,3530508,2020-04-29,2,0,0.0,1,0,0.0,0.5,66753,855,-21.4647,-47.0024,Campinas,São João da Boa Vista
Borborema,3507407,2020-04-29,1,0,0.14,0,0,0.0,0.0,15323,552,-21.6214,-49.0741,Araraquara ,Araraquara
Barueri,3505708,2020-04-29,279,26,18.71,15,2,1.43,0.05,264390,7,-23.5057,-46.879,Metropolitana de São Paulo,Osasco
Bady Bassitt,3504602,2020-04-29,2,0,0.0,0,0,0.0,0.0,16329,110,-20.9197,-49.4385,São José do Rio Preto,São José do Rio Preto
Piratininga,3539400,2020-04-29,4,0,0.14,0,0,0.0,0.0,13213,402,-22.4142,-49.1339,Bauru,Bauru
Pirassununga,3539301,2020-04-29,7,1,1.0,0,0,0.0,0.0,73706,727,-21.996,-47.4257,Campinas,Pirassununga
Rancharia,3542206,2020-04-29,3,0,0.29,1,0,0.14,0.33,28847,159,-22.2269,-50.893,Presidente Prudente,Presidente Prudente
Vargem,3556354,2020-04-29,1,1,0.14,0,0,0.0,0.0,10000,14,-22.887,-46.4124,Macro Metropolitana Paulista,Bragança Paulista
Santa Gertrudes,3546702,2020-04-29,1,0,0.0,0,0,0.0,0.0,26189,98,-22.4572,-47.5272,Piracicaba,Limeira
Bragança Paulista,3507605,2020-04-29,59,13,3.29,10,1,0.43,0.17,163980,513,-22.9527,-46.5419,Macro Metropolitana Paulista,Bragança Paulista
Caieiras,3509007,2020-04-29,81,10,4.43,10,0,0.43,0.12,100612,98,-23.3607,-46.7397,Metropolitana de São Paulo,Franco da Rocha
Pindorama,3538105,2020-04-29,4,0,0.29,0,0,0.0,0.0,16255,185,-21.1853,-48.9086,São José do Rio Preto,Catanduva
Populina,3540408,2020-04-29,3,0,0.29,0,0,0.0,0.0,3995,316,-19.9453,-50.538,São José do Rio Preto,Jales
Itatiba,3523404,2020-04-29,6,0,0.29,1,0,0.0,0.17,117916,322,-23.0035,-46.8464,Macro Metropolitana Paulista,Bragança Paulista
Miguelópolis,3529708,2020-04-29,1,0,0.0,0,0,0.0,0.0,21424,821,-20.1796,-48.031,Ribeirão Preto,São Joaquim da Barra
Rio Claro,3543907,2020-04-29,17,1,0.43,7,0,0.43,0.41,201212,498,-22.3984,-47.5546,Piracicaba,Rio Claro
São José dos Campos,3549904,2020-04-29,202,8,9.0,10,0,1.0,0.05,710654,1099,-23.1896,-45.8841,Vale do Paraíba Paulista,São José dos Campos
Chavantes,3557204,2020-04-29,1,0,0.0,0,0,0.0,0.0,12223,189,-23.0366,-49.7096,Assis,Ourinhos
Praia Grande,3541000,2020-04-29,130,14,10.43,25,2,2.57,0.19,316844,149,-24.0084,-46.4121,Metropolitana de São Paulo,Santos
São Manuel,3550100,2020-04-29,8,0,0.57,1,0,0.0,0.12,39574,651,-22.7321,-48.5723,Bauru,Botucatu
Socorro,3552106,2020-04-29,2,0,0.29,0,0,0.0,0.0,38783,449,-22.5903,-46.5251,Campinas,Amparo
Regente Feijó,3542404,2020-04-29,1,0,0.14,0,0,0.0,0.0,19491,263,-22.2181,-51.3055,Presidente Prudente,Presidente Prudente
Francisco Morato,3516309,2020-04-29,69,3,5.14,4,0,0.43,0.06,174403,0,-23.2792,-46.7448,Metropolitana de São Paulo,Franco da Rocha
Matão,3529302,2020-04-29,5,0,0.29,0,0,0.0,0.0,80020,52,-21.6025,-48.364,Araraquara ,Araraquara
Igaratá,3520202,2020-04-29,5,2,0.57,0,0,0.0,0.0,9312,293,-23.2037,-46.157,Vale do Paraíba Paulista,São José dos Campos
Colina,3512001,2020-04-29,1,0,0.14,0,0,0.0,0.0,17603,42,-20.7114,-48.5387,Ribeirão Preto,Barretos
Itu,3523909,2020-04-29,13,3,1.14,2,1,0.29,0.15,169772,641,-23.2544,-47.2927,Macro Metropolitana Paulista,Sorocaba
Guará,3517703,2020-04-29,1,0,0.14,1,0,0.14,1.0,20824,362,-20.4302,-47.8236,Ribeirão Preto,Ituverava
Botucatu,3507506,2020-04-29,56,4,4.0,4,2,0.29,0.07,141135,1483,-22.8837,-48.4437,Bauru,Botucatu
Bilac,3506409,2020-04-29,1,0,0.0,0,0,0.0,0.0,7816,158,-21.404,-50.4746,Araçatuba,Birigui
Franca,3516200,2020-04-29,10,1,0.71,1,0,0.14,0.1,342125,606,-20.5352,-47.4039,Ribeirão Preto,Franca
Itirapina,3523602,2020-04-29,1,0,0.14,0,0,0.0,0.0,17162,56,-22.2562,-47.8166,Piracicaba,Rio Claro
Apiaí,3502705,2020-04-29,1,0,0.0,0,0,0.0,0.0,24666,974,-24.5108,-48.8443,Itapetininga ,Capão Bonito
Mirassol,3530300,2020-04-29,6,0,0.0,0,0,0.0,0.0,57824,243,-20.8169,-49.5206,São José do Rio Preto,São José do Rio Preto
Borebi,3507456,2020-04-29,2,0,0.29,0,0,0.0,0.0,2579,348,-22.5728,-48.9707,Bauru,Bauru
Santa Bárbara d'Oeste,3545803,2020-04-29,6,0,0.57,1,0,0.0,0.17,188745,271,-22.7553,-47.4143,Campinas,Campinas
Araraquara,3503208,2020-04-29,57,1,1.57,3,0,0.14,0.05,227618,1004,-21.7845,-48.178,Araraquara ,Araraquara
Lençóis Paulista,3526803,2020-04-30,5,0,0.14,1,0,0.14,0.2,66343,810,-22.6027,-48.8037,Bauru,Bauru
Jandira,3525003,2020-04-30,47,5,4.14,4,1,0.29,0.09,123603,17,-23.5275,-46.9023,Metropolitana de São Paulo,Osasco
Sarapuí,3551108,2020-04-30,1,0,0.14,0,0,0.0,0.0,10110,353,-23.6397,-47.8249,Macro Metropolitana Paulista,Sorocaba
Presidente Venceslau,3541505,2020-04-30,11,0,0.29,6,0,0.29,0.55,38005,76,-21.8732,-51.8447,Presidente Prudente,Presidente Prudente
Salto de Pirapora,3545308,2020-04-30,7,0,0.14,0,0,0.0,0.0,44223,281,-23.6474,-47.5743,Macro Metropolitana Paulista,Sorocaba
Piraju,3538808,2020-04-30,10,0,1.14,0,0,0.0,0.0,28574,505,-23.1981,-49.3803,Assis,Ourinhos
Salto Grande,3545407,2020-04-30,1,1,0.14,0,0,0.0,0.0,9095,188,-22.8894,-49.9831,Assis,Ourinhos
Itapeva,3522406,2020-04-30,10,0,1.29,0,0,0.0,0.0,91693,1826,-23.9788,-48.8764,Itapetininga ,Itapeva
Brodowski,3507803,2020-04-30,9,1,0.71,0,0,0.0,0.0,23943,278,-20.9845,-47.6572,Ribeirão Preto,Ribeirão Preto
Araraquara,3503208,2020-04-30,72,15,3.71,3,0,0.0,0.04,227618,1004,-21.7845,-48.178,Araraquara ,Araraquara
São Paulo,3550308,2020-04-30,18149,1511,989.14,1522,83,87.14,0.08,11869660,1521,-23.5329,-46.6395,Metropolitana de São Paulo,São Paulo
Santo Antônio do Aracanguá,3548054,2020-04-30,2,0,0.29,0,0,0.0,0.0,8252,1308,-20.9331,-50.498,Araçatuba,Araçatuba
Embu das Artes,3515004,2020-04-30,118,13,7.71,13,1,1.14,0.11,270790,7,-23.6437,-46.8579,Metropolitana de São Paulo,Itapecerica da Serra
Pariquera-Açu,3536208,2020-04-30,29,7,3.43,1,0,0.0,0.03,19251,359,-24.7147,-47.8742,Litoral Sul Paulista,Registro
Andradina,3502101,2020-04-30,11,6,1.0,0,0,0.0,0.0,56054,964,-20.8948,-51.3786,Araçatuba,Andradina
São Sebastião da Grama,3550803,2020-04-30,1,0,0.0,0,0,0.0,0.0,11936,252,-21.7041,-46.8208,Campinas,São João da Boa Vista
São Sebastião,3550704,2020-04-30,32,0,2.57,2,0,0.0,0.06,87135,40,-23.7951,-45.4143,Vale do Paraíba Paulista,Caraguatatuba
Presidente Epitácio,3541307,2020-04-30,1,0,0.14,0,0,0.0,0.0,42400,1260,-21.7651,-52.1111,Presidente Prudente,Presidente Prudente
Piratininga,3539400,2020-04-30,5,1,0.29,0,0,0.0,0.0,13213,402,-22.4142,-49.1339,Bauru,Bauru
Bragança Paulista,3507605,2020-04-30,65,6,4.14,10,0,0.43,0.15,163980,513,-22.9527,-46.5419,Macro Metropolitana Paulista,Bragança Paulista
Porto Feliz,3540606,2020-04-30,7,0,0.43,0,0,0.0,0.0,51697,557,-23.2093,-47.5251,Macro Metropolitana Paulista,Sorocaba
Jaci,3524501,2020-04-30,11,0,0.71,0,0,0.0,0.0,6969,145,-20.8805,-49.5797,São José do Rio Preto,São José do Rio Preto
Pitangueiras,3539509,2020-04-30,1,0,0.0,1,0,0.0,1.0,38584,431,-21.0132,-48.221,Ribeirão Preto,Jaboticabal 
Mongaguá,3531100,2020-04-30,11,1,0.86,1,0,0.0,0.09,54610,143,-24.0809,-46.6265,Litoral Sul Paulista,Itanhaém
São João da Boa Vista,3549102,2020-04-30,16,0,1.57,0,0,0.0,0.0,87340,52,-21.9707,-46.7944,Campinas,São João da Boa Vista
Guararapes,3518206,2020-04-30,6,0,0.43,0,0,0.0,0.0,32076,956,-21.2544,-50.6453,Araçatuba,Araçatuba
Mirandópolis,3530102,2020-04-30,6,0,0.71,2,0,0.29,0.33,28646,918,-21.1313,-51.1035,Araçatuba,Andradina
Borborema,3507407,2020-04-30,1,0,0.14,0,0,0.0,0.0,15323,552,-21.6214,-49.0741,Araraquara ,Araraquara
Duartina,3514502,2020-04-30,1,0,0.0,0,0,0.0,0.0,11975,265,-22.4146,-49.4084,Bauru,Bauru
Timburi,3554607,2020-04-30,1,1,0.14,0,0,0.0,0.0,2557,197,-23.2057,-49.6096,Assis,Ourinhos
Taboão da Serra,3552809,2020-04-30,202,13,8.86,16,0,0.71,0.08,283871,20,-23.6019,-46.7526,Metropolitana de São Paulo,Itapecerica da Serra
São Bernardo do Campo,3548708,2020-04-30,682,66,46.29,45,5,2.86,0.07,812086,410,-23.6914,-46.5646,Metropolitana de São Paulo,São Paulo
Pedra Bela,3536802,2020-04-30,1,0,0.0,0,0,0.0,0.0,5964,159,-22.7902,-46.4455,Campinas,Amparo
Bocaina,3506805,2020-04-30,1,0,0.14,0,0,0.0,0.0,12135,364,-22.1365,-48.523,Bauru,Jaú
Iepê,3519907,2020-04-30,1,0,0.0,1,0,0.0,1.0,7921,595,-22.6602,-51.0779,Assis,Assis
