Data,Departamento Regional de Saúde,mm7d da Ocupação dos leitos de UTI e Enfermaria (%),Nº de novas internações nos últimos 7 dias,Pacientes em tratamento na UTI,Total de leitos de UTI destinados à Covid,Ocupação dos leitos de UTI e Enfermaria (%),Novos casos de internações (UTI e Enfermaria),Pacientes em tratamento na Enfermaria,Total de leitos de Enfermaria destinados à Covid
2021-02-04,DRS 02 Araçatuba,54.3,106,63,134,47.0,15,88,315
2021-02-04,DRS 03 Araraquara,81.9,311,122,130,93.8,46,180,380
2021-02-04,DRS 04 Baixada Santista,44.3,214,170,386,44.0,31,182,636
2021-02-04,DRS 05 Barretos,66.3,131,60,93,64.5,27,45,161
2021-02-04,Grande SP Sudoeste,46.5,165,49,104,47.1,21,99,259
2021-02-05,DRS 08 Franca,85.6,163,95,108,88.0,26,133,210
2021-02-05,DRS 17 Taubaté,76.3,720,348,509,68.4,102,425,918
2021-02-05,DRS 16 Sorocaba,69.5,500,223,323,69.0,71,302,614
2021-02-05,DRS 15 São José do Rio Preto,59.7,479,239,401,59.6,73,262,604
2021-02-05,DRS 14 São João da Boa Vista,54.3,175,72,130,55.4,26,140,396
2021-02-05,DRS 13 Ribeirão Preto,75.9,420,199,262,76.0,65,245,439
2021-02-05,DRS 12 Registro,42.0,50,24,49,49.0,9,18,44
2021-02-05,DRS 11 Presidente Prudente,67.0,187,61,99,61.6,35,160,257
2021-02-05,DRS 10 Piracicaba,64.9,436,196,306,64.0,69,236,468
2021-02-05,DRS 09 Marília,75.4,273,142,198,71.7,44,180,440
2021-02-05,DRS 07 Campinas,71.8,777,541,761,71.1,108,539,1115
2021-02-05,Estado de São Paulo,67.4,10594,5964,8931,66.8,1596,7133,14643
2021-02-05,DRS 05 Barretos,65.9,144,63,100,63.0,26,49,215
2021-02-05,Município de São Paulo,69.6,3123,2111,3032,69.6,478,2361,4101
2021-02-05,Grande SP Leste,65.3,408,259,411,63.0,54,284,542
2021-02-05,Grande SP Norte,55.9,65,37,59,62.7,7,34,184
2021-02-05,Grande SP Oeste,44.1,290,144,308,46.8,45,196,433
2021-02-05,DRS 06 Bauru,90.1,554,239,264,90.5,74,388,610
2021-02-05,Grande SP Sudoeste,45.0,177,49,106,46.2,25,104,260
2021-02-05,DRS 02 Araçatuba,53.6,112,64,126,50.8,19,87,313
2021-02-05,DRS 03 Araraquara,85.6,309,124,131,94.7,55,203,395
2021-02-05,DRS 04 Baixada Santista,44.4,231,180,403,44.7,46,172,646
2021-02-05,Grande SP Sudeste,66.2,1001,554,845,65.6,139,615,1439
2021-02-06,DRS 09 Marília,74.4,279,145,200,72.5,48,192,448
2021-02-06,Estado de São Paulo,67.2,10586,5980,8975,66.6,1582,6996,14525
2021-02-06,DRS 17 Taubaté,74.1,739,353,525,67.2,133,422,918
2021-02-06,DRS 16 Sorocaba,69.7,484,229,324,70.7,59,296,589
2021-02-06,DRS 15 São José do Rio Preto,59.8,483,236,400,59.0,74,266,602
2021-02-06,DRS 14 São João da Boa Vista,54.3,194,72,131,55.0,35,139,420
2021-02-06,DRS 13 Ribeirão Preto,75.2,407,199,271,73.4,54,248,442
2021-02-06,DRS 12 Registro,43.1,41,23,49,46.9,4,19,44
2021-02-06,DRS 11 Presidente Prudente,65.6,188,65,101,64.4,27,159,248
2021-02-06,DRS 10 Piracicaba,65.2,434,200,307,65.2,55,223,471
2021-02-06,DRS 08 Franca,85.8,168,93,109,85.3,25,111,199
2021-02-06,DRS 07 Campinas,72.4,748,548,753,72.8,107,541,1124
2021-02-06,DRS 06 Bauru,90.0,561,250,278,89.9,90,396,613
2021-02-06,Grande SP Leste,65.2,402,265,398,66.6,66,289,535
2021-02-06,Grande SP Norte,56.8,64,34,60,56.7,4,40,187
2021-02-06,Grande SP Oeste,44.0,284,135,305,44.3,38,172,426
2021-02-06,Grande SP Sudeste,65.8,1001,547,846,64.7,146,608,1433
2021-02-06,Município de São Paulo,69.4,3096,2100,3057,68.7,446,2238,4032
2021-02-06,DRS 02 Araçatuba,52.3,126,62,129,48.1,24,81,314
2021-02-06,DRS 03 Araraquara,89.3,328,127,133,95.5,58,210,393
2021-02-06,DRS 04 Baixada Santista,44.8,232,180,400,45.0,32,189,645
2021-02-06,DRS 05 Barretos,65.9,157,61,93,65.6,32,56,184
2021-02-06,Grande SP Sudoeste,45.1,170,56,106,52.8,25,101,258
2021-02-07,DRS 09 Marília,74.0,299,148,201,73.6,49,185,445
2021-02-07,Estado de São Paulo,67.1,10591,6047,9038,66.9,1477,6863,14639
2021-02-07,DRS 17 Taubaté,72.3,714,358,529,67.7,76,382,912
2021-02-07,DRS 16 Sorocaba,69.8,486,220,324,67.9,54,268,589
2021-02-07,DRS 15 São José do Rio Preto,59.8,494,241,403,59.8,78,269,607
2021-02-07,DRS 14 São João da Boa Vista,53.5,197,68,131,51.9,36,133,406
2021-02-07,DRS 13 Ribeirão Preto,74.7,413,206,275,74.9,71,241,435
2021-02-07,DRS 12 Registro,44.0,43,22,49,44.9,8,21,44
2021-02-07,DRS 11 Presidente Prudente,64.9,201,68,103,66.0,32,150,240
2021-02-07,DRS 10 Piracicaba,65.4,441,201,307,65.5,66,205,468
2021-02-07,DRS 08 Franca,84.9,157,93,117,79.5,16,107,202
2021-02-07,DRS 07 Campinas,72.6,747,572,775,73.8,104,546,1163
2021-02-07,DRS 06 Bauru,90.3,578,252,270,93.3,91,392,630
2021-02-07,Grande SP Leste,64.3,387,247,394,62.7,40,269,532
2021-02-07,Grande SP Norte,55.9,69,31,59,52.5,10,39,184
2021-02-07,Grande SP Oeste,44.4,267,145,306,47.4,18,169,450
2021-02-07,Grande SP Sudeste,66.0,1010,566,845,67.0,142,591,1456
2021-02-07,Município de São Paulo,69.3,3024,2113,3087,68.4,411,2244,4055
2021-02-07,DRS 02 Araçatuba,51.6,125,65,129,50.4,16,95,313
2021-02-07,DRS 03 Araraquara,91.4,348,129,138,93.5,52,208,400
2021-02-07,DRS 04 Baixada Santista,45.0,263,182,396,46.0,62,199,653
2021-02-07,DRS 05 Barretos,66.6,164,67,93,72.0,23,46,206
2021-02-07,Grande SP Sudoeste,45.4,164,53,107,49.5,22,104,249
2021-02-08,DRS 09 Marília,73.0,294,141,202,69.8,26,175,444
2021-02-08,Estado de São Paulo,66.8,10487,5982,9045,66.1,1209,6837,14547
2021-02-08,DRS 17 Taubaté,70.3,705,337,531,63.5,81,375,913
2021-02-08,DRS 16 Sorocaba,69.4,476,209,322,64.9,54,282,594
2021-02-08,DRS 15 São José do Rio Preto,60.2,496,259,399,64.9,65,259,608
2021-02-08,DRS 14 São João da Boa Vista,54.9,201,81,131,61.8,20,138,427
2021-02-08,DRS 13 Ribeirão Preto,74.4,413,209,279,74.9,47,220,429
2021-02-08,DRS 12 Registro,45.8,48,24,49,49.0,9,22,44
2021-02-08,DRS 11 Presidente Prudente,64.8,196,75,104,72.1,20,145,240
2021-02-08,DRS 10 Piracicaba,65.1,452,191,304,62.8,62,213,501
2021-02-08,DRS 08 Franca,83.0,148,92,124,74.2,17,96,202
2021-02-08,DRS 07 Campinas,72.7,736,554,762,72.7,79,521,1127
2021-02-08,DRS 06 Bauru,90.8,553,268,290,92.4,58,378,601
2021-02-08,Grande SP Leste,63.5,375,246,385,63.9,47,271,531
2021-02-08,Grande SP Norte,55.3,66,31,60,51.7,7,41,184
2021-02-08,Grande SP Oeste,44.8,257,142,303,46.9,27,169,417
2021-02-08,Grande SP Sudeste,65.6,1006,545,869,62.7,118,623,1447
2021-02-08,Município de São Paulo,69.1,2995,2090,3061,68.3,346,2242,4021
2021-02-08,DRS 02 Araçatuba,50.7,119,63,127,49.6,6,95,315
2021-02-08,DRS 03 Araraquara,92.0,355,129,142,90.8,41,218,400
2021-02-08,DRS 04 Baixada Santista,44.9,272,173,396,43.7,38,211,649
2021-02-08,DRS 05 Barretos,66.6,166,70,93,75.3,26,38,152
2021-02-08,Grande SP Sudoeste,46.7,158,53,112,47.3,15,105,301
2021-02-09,DRS 08 Franca,82.0,150,97,122,79.5,21,91,212
2021-02-09,DRS 17 Taubaté,68.3,674,338,536,63.1,69,332,909
2021-02-09,DRS 16 Sorocaba,69.0,425,214,314,68.2,39,270,576
2021-02-09,DRS 15 São José do Rio Preto,61.1,494,264,400,66.0,63,258,603
2021-02-09,DRS 14 São João da Boa Vista,55.7,201,79,133,59.4,25,124,397
2021-02-09,DRS 13 Ribeirão Preto,74.5,400,208,276,75.4,47,215,433
2021-02-09,DRS 12 Registro,46.9,55,24,49,49.0,10,23,44
2021-02-09,DRS 11 Presidente Prudente,67.1,201,80,105,76.2,21,143,247
2021-02-09,DRS 10 Piracicaba,65.0,456,197,302,65.2,58,210,461
2021-02-09,DRS 09 Marília,72.4,304,148,199,74.4,36,165,442
2021-02-09,DRS 07 Campinas,72.2,710,528,761,69.4,97,518,1127
2021-02-09,Estado de São Paulo,66.8,10424,6007,9005,66.7,1371,6758,14543
2021-02-09,DRS 05 Barretos,67.6,180,69,93,74.2,29,44,176
2021-02-09,Município de São Paulo,69.0,2990,2095,3039,68.9,404,2282,4037
2021-02-09,Grande SP Leste,63.7,392,250,385,64.9,66,282,532
2021-02-09,Grande SP Norte,54.6,62,30,59,50.8,6,35,184
2021-02-09,Grande SP Oeste,46.1,264,140,301,46.5,36,174,456
2021-02-09,DRS 06 Bauru,91.6,553,255,273,93.4,69,383,680
2021-02-09,Grande SP Sudoeste,46.9,162,47,109,43.1,27,109,261
2021-02-09,DRS 02 Araçatuba,50.2,114,64,122,52.5,13,93,287
2021-02-09,DRS 03 Araraquara,92.4,357,139,154,90.3,58,216,406
2021-02-09,DRS 04 Baixada Santista,44.6,276,169,402,42.0,32,212,643
2021-02-09,Grande SP Sudeste,65.2,1004,572,871,65.7,145,579,1430
2021-02-10,DRS 09 Marília,72.1,301,144,199,72.4,53,175,443
2021-02-10,Estado de São Paulo,66.7,10326,5974,8967,66.6,1536,6836,14579
2021-02-10,DRS 17 Taubaté,66.5,640,323,529,61.1,75,325,900
2021-02-10,DRS 16 Sorocaba,68.4,414,220,325,67.7,68,259,574
2021-02-10,DRS 15 São José do Rio Preto,62.3,484,266,400,66.5,67,238,609
2021-02-10,DRS 14 São João da Boa Vista,57.5,217,87,131,66.4,45,153,423
2021-02-10,DRS 13 Ribeirão Preto,74.8,411,205,278,73.7,63,209,438
2021-02-10,DRS 12 Registro,48.7,60,27,49,55.1,10,24,44
2021-02-10,DRS 11 Presidente Prudente,68.8,189,81,105,77.1,25,146,245
2021-02-10,DRS 10 Piracicaba,64.8,453,202,307,65.8,75,215,455
2021-02-10,DRS 08 Franca,81.1,149,96,124,77.4,20,105,216
2021-02-10,DRS 07 Campinas,71.9,699,537,758,70.8,105,516,1128
2021-02-10,DRS 06 Bauru,92.3,544,261,275,94.9,73,391,691
2021-02-10,Grande SP Leste,63.8,387,249,384,64.8,58,280,529
2021-02-10,Grande SP Norte,55.5,57,31,60,51.7,9,35,185
2021-02-10,Grande SP Oeste,46.8,261,148,303,48.8,47,169,425
2021-02-10,Grande SP Sudeste,65.0,1018,559,873,64.0,163,598,1432
2021-02-10,Município de São Paulo,68.7,2937,2053,2996,68.5,417,2317,4062
2021-02-10,DRS 02 Araçatuba,50.6,116,66,116,56.9,23,99,295
2021-02-10,DRS 03 Araraquara,92.8,379,142,155,91.6,69,228,398
2021-02-10,DRS 04 Baixada Santista,43.9,265,167,400,41.8,24,194,637
2021-02-10,DRS 05 Barretos,69.9,183,70,93,75.3,20,51,184
2021-02-10,Grande SP Sudoeste,46.2,162,40,107,37.4,27,109,266
2021-02-11,DRS 08 Franca,80.0,147,92,118,78.0,22,100,214
2021-02-11,DRS 17 Taubaté,64.3,632,314,529,59.4,96,327,889
2021-02-11,DRS 16 Sorocaba,68.4,421,228,325,70.2,76,271,569
2021-02-11,DRS 15 São José do Rio Preto,63.4,498,273,400,68.2,78,246,600
2021-02-11,DRS 14 São João da Boa Vista,59.2,212,85,132,64.4,25,137,396
2021-02-11,DRS 13 Ribeirão Preto,74.6,419,205,277,74.0,72,210,456
2021-02-11,DRS 12 Registro,49.3,54,25,49,51.0,4,25,44
2021-02-11,DRS 11 Presidente Prudente,71.6,193,88,106,83.0,33,149,245
2021-02-11,DRS 10 Piracicaba,64.4,464,191,305,62.6,79,221,452
2021-02-11,DRS 09 Marília,72.8,298,149,197,75.6,42,172,442
2021-02-11,DRS 07 Campinas,71.6,716,534,757,70.5,116,495,1088
2021-02-11,Estado de São Paulo,66.6,10306,5982,8956,66.8,1535,6751,14299
2021-02-11,DRS 05 Barretos,71.1,171,68,93,73.1,15,56,154
2021-02-11,Município de São Paulo,68.6,2933,2030,3002,67.6,431,2271,3978
2021-02-11,Grande SP Leste,64.4,388,250,386,64.8,57,269,539
2021-02-11,Grande SP Norte,53.5,50,29,60,48.3,7,35,184
2021-02-11,Grande SP Oeste,48.3,238,171,298,57.4,27,164,418
2021-02-11,DRS 06 Bauru,92.8,515,267,280,95.4,60,364,616
2021-02-11,Grande SP Sudoeste,44.8,171,40,107,37.4,30,101,262
2021-02-11,DRS 02 Araçatuba,52.5,125,74,124,59.7,24,100,295
2021-02-11,DRS 03 Araraquara,92.8,385,145,155,93.6,52,242,393
2021-02-11,DRS 04 Baixada Santista,43.3,268,160,399,40.1,34,179,631
2021-02-11,Grande SP Sudeste,65.0,1008,564,857,65.8,155,617,1434
2021-02-12,DRS 08 Franca,79.0,145,95,119,79.8,24,95,212
2021-02-12,DRS 17 Taubaté,62.8,618,303,522,58.0,88,315,892
2021-02-12,DRS 16 Sorocaba,68.3,413,221,321,68.8,63,269,562
2021-02-12,DRS 15 São José do Rio Preto,64.7,492,273,400,68.2,67,225,611
2021-02-12,DRS 14 São João da Boa Vista,60.7,213,88,133,66.2,27,130,404
2021-02-12,DRS 13 Ribeirão Preto,74.3,410,205,279,73.5,56,201,455
2021-02-12,DRS 12 Registro,48.7,53,22,49,44.9,8,23,44
2021-02-12,DRS 11 Presidente Prudente,74.7,190,90,108,83.3,32,157,249
2021-02-12,DRS 10 Piracicaba,64.7,451,201,307,65.5,56,216,460
2021-02-12,DRS 09 Marília,72.9,305,144,200,72.0,51,178,446
2021-02-12,DRS 07 Campinas,71.0,712,506,755,67.0,104,513,1120
2021-02-12,Estado de São Paulo,66.5,10198,5914,9040,65.4,1488,6783,14368
2021-02-12,DRS 05 Barretos,72.7,171,68,93,73.1,26,60,182
2021-02-12,Município de São Paulo,68.1,2891,2044,3096,66.0,436,2255,3971
2021-02-12,Grande SP Leste,64.0,388,237,391,60.6,54,286,544
2021-02-12,Grande SP Norte,52.8,54,34,59,57.6,11,36,186
2021-02-12,Grande SP Oeste,48.6,224,147,301,48.8,31,159,419
2021-02-12,DRS 06 Bauru,93.3,516,261,279,93.6,75,372,619
2021-02-12,Grande SP Sudoeste,43.6,158,40,107,37.4,12,105,259
2021-02-12,DRS 02 Araçatuba,53.8,121,70,116,60.3,15,98,295
2021-02-12,DRS 03 Araraquara,92.0,384,138,154,89.6,54,254,397
2021-02-12,DRS 04 Baixada Santista,42.6,259,157,399,39.4,37,183,630
2021-02-12,Grande SP Sudeste,65.2,1030,570,852,66.9,161,653,1411
2021-02-13,DRS 08 Franca,78.4,149,100,124,80.6,29,92,210
2021-02-13,DRS 17 Taubaté,61.7,574,298,503,59.2,89,328,874
2021-02-13,DRS 16 Sorocaba,68.4,418,227,320,70.9,64,265,573
2021-02-13,DRS 15 São José do Rio Preto,66.1,491,276,399,69.2,73,235,613
2021-02-13,DRS 14 São João da Boa Vista,61.6,205,82,135,60.7,27,116,396
2021-02-13,DRS 13 Ribeirão Preto,74.6,404,211,279,75.6,48,195,453
2021-02-13,DRS 12 Registro,48.1,52,21,49,42.9,3,20,44
2021-02-13,DRS 11 Presidente Prudente,76.9,195,86,108,79.6,32,162,247
2021-02-13,DRS 10 Piracicaba,64.6,453,198,307,64.5,57,208,454
2021-02-13,DRS 09 Marília,72.8,287,144,200,72.0,30,184,445
2021-02-13,Estado de São Paulo,66.4,10151,5932,8964,66.2,1535,6752,14325
2021-02-13,DRS 07 Campinas,70.3,714,516,763,67.6,109,498,1106
2021-02-13,DRS 05 Barretos,74.8,170,75,93,80.6,31,64,175
2021-02-13,DRS 04 Baixada Santista,41.7,263,155,399,38.8,36,198,631
2021-02-13,DRS 03 Araraquara,90.2,373,138,166,83.1,47,249,400
2021-02-13,DRS 02 Araçatuba,55.4,120,69,116,59.5,23,101,295
2021-02-13,Grande SP Sudoeste,41.7,161,43,108,39.8,28,91,256
2021-02-13,Grande SP Sudeste,65.5,1048,575,861,66.8,164,667,1439
2021-02-13,Grande SP Oeste,48.6,227,135,302,44.7,41,152,423
2021-02-13,Grande SP Norte,52.5,63,33,60,55.0,13,35,187
2021-02-13,Grande SP Leste,63.5,367,243,386,63.0,45,259,534
2021-02-13,Município de São Paulo,68.0,2916,2058,3019,68.2,471,2243,3944
2021-02-13,DRS 06 Bauru,93.7,501,249,267,93.3,75,390,626
2021-02-14,DRS 09 Marília,73.1,272,150,198,75.8,34,167,436
2021-02-14,DRS 10 Piracicaba,64.0,448,189,306,61.8,61,226,482
2021-02-14,DRS 11 Presidente Prudente,78.7,183,85,107,79.4,20,159,251
2021-02-14,DRS 12 Registro,48.7,51,24,49,49.0,7,18,44
2021-02-14,DRS 08 Franca,78.6,160,102,127,80.3,27,88,212
2021-02-14,DRS 14 São João da Boa Vista,63.7,197,89,133,66.9,28,114,397
2021-02-14,DRS 15 São José do Rio Preto,67.4,490,275,398,69.1,77,249,660
2021-02-14,DRS 16 Sorocaba,68.7,427,225,320,70.3,63,262,574
2021-02-14,DRS 17 Taubaté,60.6,582,294,492,59.8,84,322,868
2021-02-14,DRS 13 Ribeirão Preto,74.1,397,202,281,71.9,64,199,443
2021-02-14,DRS 07 Campinas,69.2,698,502,754,66.6,88,470,1108
2021-02-14,Estado de São Paulo,66.3,10106,5912,8949,66.1,1432,6705,14365
2021-02-14,DRS 05 Barretos,76.3,169,77,93,82.8,22,54,204
2021-02-14,Município de São Paulo,67.9,2950,2050,3036,67.5,445,2275,3899
2021-02-14,Grande SP Leste,63.7,383,247,385,64.2,56,257,530
2021-02-14,Grande SP Norte,53.5,62,35,59,59.3,9,37,182
2021-02-14,Grande SP Oeste,48.1,242,132,304,43.4,33,172,426
2021-02-14,DRS 06 Bauru,93.4,480,241,265,90.9,70,382,634
2021-02-14,Grande SP Sudoeste,41.4,152,51,108,47.2,13,87,255
2021-02-14,DRS 02 Araçatuba,56.3,112,66,117,56.4,8,102,298
2021-02-14,DRS 03 Araraquara,88.4,376,130,161,80.8,55,253,401
2021-02-14,DRS 04 Baixada Santista,40.7,238,153,392,39.0,37,178,632
2021-02-14,Grande SP Sudeste,65.8,1037,593,864,68.6,131,634,1429
2021-02-15,DRS 09 Marília,73.8,275,149,199,74.9,29,152,441
2021-02-15,Estado de São Paulo,66.2,10179,5997,9168,65.4,1282,6513,14237
2021-02-15,DRS 17 Taubaté,60.1,564,293,488,60.0,63,305,872
2021-02-15,DRS 16 Sorocaba,69.8,422,232,320,72.5,49,256,569
2021-02-15,DRS 15 São José do Rio Preto,68.2,487,276,394,70.0,62,262,587
2021-02-15,DRS 14 São João da Boa Vista,64.7,191,92,134,68.7,14,98,400
2021-02-15,DRS 13 Ribeirão Preto,73.2,393,199,291,68.4,43,190,438
2021-02-15,DRS 12 Registro,49.3,51,26,49,53.1,9,23,44
2021-02-15,DRS 11 Presidente Prudente,80.6,179,89,104,85.6,16,151,249
2021-02-15,DRS 10 Piracicaba,63.9,442,189,306,61.8,56,197,470
2021-02-15,DRS 08 Franca,79.4,164,102,127,80.3,21,86,206
2021-02-15,DRS 07 Campinas,68.7,721,517,749,69.0,102,470,1119
2021-02-15,DRS 06 Bauru,94.0,484,252,260,96.9,62,381,632
2021-02-15,Grande SP Leste,63.2,395,232,385,60.3,59,258,530
2021-02-15,Grande SP Norte,54.1,62,33,59,55.9,7,32,185
2021-02-15,Grande SP Oeste,47.8,241,135,301,44.8,26,179,414
2021-02-15,Grande SP Sudeste,66.7,1069,596,864,69.0,150,647,1425
2021-02-15,Município de São Paulo,67.3,2980,2106,3255,64.7,376,2173,3893
2021-02-15,DRS 02 Araçatuba,56.8,121,61,117,52.1,15,95,296
2021-02-15,DRS 03 Araraquara,87.9,394,139,160,86.9,59,254,406
2021-02-15,DRS 04 Baixada Santista,39.8,225,150,401,37.4,25,175,634
2021-02-15,DRS 05 Barretos,77.4,165,80,97,82.5,22,46,173
2021-02-15,Grande SP Sudoeste,41.1,154,49,108,45.4,17,83,254
2021-02-16,DRS 09 Marília,73.9,270,149,200,74.5,31,138,441
2021-02-16,Estado de São Paulo,66.4,10115,6110,8983,68.0,1307,6712,14410
2021-02-16,DRS 17 Taubaté,59.5,563,290,494,58.7,68,316,883
2021-02-16,DRS 16 Sorocaba,70.2,441,233,329,70.8,58,253,563
2021-02-16,DRS 15 São José do Rio Preto,68.3,489,266,399,66.7,65,268,605
2021-02-16,DRS 14 São João da Boa Vista,66.3,193,96,135,71.1,27,98,392
2021-02-16,DRS 13 Ribeirão Preto,72.4,401,207,295,70.2,55,207,481
2021-02-16,DRS 12 Registro,50.7,48,29,49,59.2,7,18,44
2021-02-16,DRS 11 Presidente Prudente,82.5,188,95,106,89.6,30,157,248
2021-02-16,DRS 10 Piracicaba,63.3,437,187,307,60.9,53,217,471
2021-02-16,DRS 08 Franca,78.9,154,96,127,75.6,11,82,208
2021-02-16,DRS 07 Campinas,68.9,734,538,759,70.9,110,485,1133
2021-02-16,DRS 06 Bauru,94.2,483,249,263,94.7,68,365,652
2021-02-16,Grande SP Leste,62.4,387,228,385,59.2,58,285,647
2021-02-16,Grande SP Norte,55.0,68,34,59,57.6,12,32,184
2021-02-16,Grande SP Oeste,48.0,239,145,299,48.5,34,170,431
2021-02-16,Grande SP Sudeste,67.1,1059,595,867,68.6,135,695,1430
2021-02-16,Município de São Paulo,67.7,2912,2176,3025,71.9,336,2249,3833
2021-02-16,DRS 02 Araçatuba,57.2,122,65,117,55.6,14,95,295
2021-02-16,DRS 03 Araraquara,86.9,396,137,164,83.5,60,260,403
2021-02-16,DRS 04 Baixada Santista,39.5,225,159,399,39.8,32,187,630
2021-02-16,DRS 05 Barretos,79.4,160,85,97,87.6,24,45,181
2021-02-16,Grande SP Sudoeste,41.7,146,51,108,47.2,19,90,255
2021-02-17,DRS 09 Marília,74.4,271,151,199,75.9,54,150,434
2021-02-17,Estado de São Paulo,66.5,10184,6107,9000,67.9,1605,6891,14301
2021-02-17,DRS 17 Taubaté,59.2,578,293,494,59.3,90,290,881
2021-02-17,DRS 16 Sorocaba,70.8,439,230,320,71.9,66,279,571
2021-02-17,DRS 15 São José do Rio Preto,68.8,488,279,399,69.9,66,264,605
2021-02-17,DRS 14 São João da Boa Vista,66.9,178,96,137,70.1,30,126,439
2021-02-17,DRS 13 Ribeirão Preto,71.8,389,199,286,69.6,51,216,439
2021-02-17,DRS 12 Registro,51.0,46,28,49,57.1,8,20,44
2021-02-17,DRS 11 Presidente Prudente,83.5,195,91,108,84.3,32,165,251
2021-02-17,DRS 10 Piracicaba,63.3,420,208,316,65.8,58,215,456
2021-02-17,DRS 08 Franca,77.8,148,89,127,70.1,14,72,205
2021-02-17,DRS 07 Campinas,69.0,755,537,755,71.1,126,496,1120
2021-02-17,DRS 06 Bauru,93.7,491,242,265,91.3,81,369,613
2021-02-17,Grande SP Leste,61.6,394,235,394,59.6,65,245,517
2021-02-17,Grande SP Norte,56.7,67,38,60,63.3,8,28,184
2021-02-17,Grande SP Oeste,48.1,248,147,297,49.5,56,179,422
2021-02-17,Grande SP Sudeste,67.9,1073,602,862,69.8,177,724,1437
2021-02-17,Município de São Paulo,68.1,2989,2163,3038,71.2,494,2343,3890
2021-02-17,DRS 02 Araçatuba,56.8,115,63,117,53.8,16,93,295
2021-02-17,DRS 03 Araraquara,85.1,374,135,170,79.4,47,271,426
2021-02-17,DRS 04 Baixada Santista,38.9,236,151,400,37.8,35,198,644
2021-02-17,DRS 05 Barretos,80.6,156,84,100,84.0,16,48,172
2021-02-17,Grande SP Sudoeste,42.5,134,46,107,43.0,15,100,256
2021-02-18,DRS 09 Marília,74.4,280,151,200,75.5,51,161,436
2021-02-18,Estado de São Paulo,66.7,10368,6160,9022,68.3,1719,7032,14371
2021-02-18,DRS 17 Taubaté,59.0,560,285,492,57.9,78,302,877
2021-02-18,DRS 16 Sorocaba,71.0,425,232,322,72.0,62,263,572
2021-02-18,DRS 15 São José do Rio Preto,68.7,489,271,399,67.9,79,269,605
2021-02-18,DRS 14 São João da Boa Vista,67.4,180,93,136,68.4,27,135,440
2021-02-18,DRS 13 Ribeirão Preto,71.5,366,202,283,71.4,49,201,433
2021-02-18,DRS 12 Registro,52.8,57,31,49,63.3,15,24,44
2021-02-18,DRS 11 Presidente Prudente,84.3,196,98,111,88.3,34,165,252
2021-02-18,DRS 10 Piracicaba,64.0,416,212,312,68.0,75,227,463
2021-02-18,DRS 08 Franca,76.2,144,85,127,66.9,18,73,206
2021-02-18,DRS 07 Campinas,68.8,754,523,755,69.3,115,482,1126
2021-02-18,DRS 06 Bauru,93.2,524,243,265,91.7,93,395,601
2021-02-18,Grande SP Leste,60.8,405,233,394,59.1,68,279,523
2021-02-18,Grande SP Norte,58.4,67,36,60,60.0,7,28,185
2021-02-18,Grande SP Oeste,47.3,275,155,303,51.2,54,190,438
2021-02-18,Grande SP Sudeste,68.7,1095,613,860,71.3,177,741,1440
2021-02-18,Município de São Paulo,68.7,3105,2208,3068,72.0,547,2383,3935
2021-02-18,DRS 02 Araçatuba,55.8,111,62,117,53.0,20,104,293
2021-02-18,DRS 03 Araraquara,84.7,397,148,164,90.2,75,281,423
2021-02-18,DRS 04 Baixada Santista,38.7,238,155,400,38.8,36,181,640
2021-02-18,DRS 05 Barretos,81.3,164,78,100,78.0,23,55,180
2021-02-18,Grande SP Sudoeste,43.4,120,46,105,43.8,16,93,259
2021-02-19,DRS 09 Marília,75.3,284,157,200,78.5,55,170,438
2021-02-19,Estado de São Paulo,67.3,10585,6256,9037,69.2,1705,7016,14322
2021-02-19,DRS 17 Taubaté,59.3,542,291,484,60.1,70,283,874
2021-02-19,DRS 16 Sorocaba,71.6,430,234,323,72.4,68,264,576
2021-02-19,DRS 15 São José do Rio Preto,68.8,492,273,399,68.4,70,251,612
2021-02-19,DRS 14 São João da Boa Vista,67.1,192,86,135,63.7,39,158,443
2021-02-19,DRS 13 Ribeirão Preto,71.7,368,213,284,75.0,58,190,439
2021-02-19,DRS 12 Registro,55.4,56,31,49,63.3,7,21,44
2021-02-19,DRS 11 Presidente Prudente,85.4,206,97,107,90.6,42,181,257
2021-02-19,DRS 10 Piracicaba,64.2,426,209,314,66.6,66,223,458
2021-02-19,DRS 08 Franca,75.4,142,94,127,74.0,22,59,206
2021-02-19,DRS 07 Campinas,69.4,790,542,760,71.3,140,517,1132
2021-02-19,DRS 06 Bauru,92.6,527,239,267,89.5,78,405,614
2021-02-19,Grande SP Leste,61.3,418,245,384,63.8,67,267,516
2021-02-19,Grande SP Norte,59.6,63,40,61,65.6,7,32,185
2021-02-19,Grande SP Oeste,48.1,300,166,306,54.2,56,183,426
2021-02-19,Grande SP Sudeste,69.4,1114,627,872,71.9,180,722,1431
2021-02-19,Município de São Paulo,69.6,3179,2214,3069,72.1,510,2368,3861
2021-02-19,DRS 02 Araçatuba,54.9,113,68,126,54.0,17,107,295
2021-02-19,DRS 03 Araraquara,85.1,418,151,164,92.1,75,280,437
2021-02-19,DRS 04 Baixada Santista,38.6,237,153,400,38.2,36,180,639
2021-02-19,DRS 05 Barretos,81.9,160,78,100,78.0,22,55,173
2021-02-19,Grande SP Sudoeste,44.5,128,48,106,45.3,20,100,266
